unix,date,symbol,open,high,low,close,Volume CRO,Volume USD
1699221600,11/5/2023 22:00,CRO/USD,0.07,0.07,0.07,0.07,140.951204,9.86658428
1699185600,11/5/2023 12:00,CRO/USD,0.0661,0.0661,0.0661,0.0661,6634.063334,438.5115864
1699120800,11/4/2023 18:00,CRO/USD,0.0661,0.0661,0.0661,0.0661,507.8,33.56558
1699081200,11/4/2023 7:00,CRO/USD,0.0661,0.0661,0.0661,0.0661,4.986666,0.329618623
1698987600,11/3/2023 5:00,CRO/USD,0.0595,0.0595,0.0595,0.0595,2950,175.525
1698858000,11/1/2023 17:00,CRO/USD,0.0599,0.0599,0.0599,0.0599,129.9,7.78101
1698854400,11/1/2023 16:00,CRO/USD,0.0598,0.0599,0.0598,0.0599,1430,85.657
1698847200,11/1/2023 14:00,CRO/USD,0.0598,0.0598,0.0598,0.0598,274.019936,16.38639217
1698688800,10/30/2023 18:00,CRO/USD,0.0598,0.0598,0.0598,0.0598,340,20.332
1698663600,10/30/2023 11:00,CRO/USD,0.0589,0.0589,0.0589,0.0589,411.0225,24.20922525
1698627600,10/30/2023 1:00,CRO/USD,0.0589,0.0589,0.0589,0.0589,401.84933,23.66892554
1698404400,10/27/2023 11:00,CRO/USD,0.0585,0.0585,0.0585,0.0585,395.974673,23.16451837
1698307200,10/26/2023 8:00,CRO/USD,0.0578,0.0578,0.0578,0.0578,79.208908,4.578274882
1698148800,10/24/2023 12:00,CRO/USD,0.056,0.056,0.056,0.056,540.711551,30.27984686
1698055200,10/23/2023 10:00,CRO/USD,0.054,0.054,0.054,0.054,801.131583,43.26110548
1697900400,10/21/2023 15:00,CRO/USD,0.053,0.053,0.053,0.053,1049,55.597
1697587200,10/18/2023 0:00,CRO/USD,0.0529,0.053,0.0529,0.053,13492.0836,715.0804308
1697587200,10/18/2023,CRO/USD,0.0529,0.053,0.0529,0.053,13492.0836,715.0804308
1697115600,10/12/2023 13:00,CRO/USD,0.0529,0.0529,0.0529,0.0529,7526.465,398.1499985
1696838400,10/9/2023 8:00,CRO/USD,0.05,0.05,0.05,0.05,12,0.6
1696622400,10/6/2023 20:00,CRO/USD,0.05,0.05,0.05,0.05,246,12.3
1696496400,10/5/2023 9:00,CRO/USD,0.05,0.05,0.05,0.05,242,12.1
1695409200,9/22/2023 19:00,CRO/USD,0.0501,0.0501,0.0501,0.0501,26.185624,1.311899762
1695340800,9/22/2023 0:00,CRO/USD,0.0501,0.0501,0.0501,0.0501,1475.152495,73.90514
1694296800,9/9/2023 22:00,CRO/USD,0.0501,0.0501,0.0501,0.0501,1162.012912,58.21684689
1694217600,9/9/2023 0:00,CRO/USD,0.053,0.053,0.053,0.053,1514.7168,80.2799904
1693785600,9/4/2023,CRO/USD,0.0508,0.0508,0.0508,0.0508,832,42.2656
1693785600,9/4/2023 0:00,CRO/USD,0.0508,0.0508,0.0508,0.0508,832,42.2656
1693688400,9/2/2023 21:00,CRO/USD,0.0508,0.0508,0.0508,0.0508,440.27302,22.36586942
1693522800,8/31/2023 23:00,CRO/USD,0.0506,0.0506,0.0506,0.0506,196.920967,9.96420093
1693400400,8/30/2023 13:00,CRO/USD,0.05,0.05,0.05,0.05,2000,100
1693350000,8/29/2023 23:00,CRO/USD,0.0521,0.053,0.0521,0.053,4120.990588,218.4125012
1693249200,8/28/2023 19:00,CRO/USD,0.0527,0.0527,0.0527,0.0527,460.356628,24.2607943
1692529200,8/20/2023 11:00,CRO/USD,0.054,0.054,0.054,0.054,40.155057,2.168373078
1692471600,8/19/2023 19:00,CRO/USD,0.0486,0.0486,0.0438,0.0486,2264.7226,110.0655184
1692464400,8/19/2023 17:00,CRO/USD,0.0595,0.0595,0.0595,0.0595,120.105988,7.146306286
1692450000,8/19/2023 13:00,CRO/USD,0.0486,0.0486,0.0486,0.0486,505.753684,24.57962904
1692424800,8/19/2023 6:00,CRO/USD,0.0597,0.0597,0.0597,0.0597,526.699505,31.44396045
1692313200,8/17/2023 23:00,CRO/USD,0.0499,0.0522,0.0486,0.0522,1269.6904,66.27783888
1692309600,8/17/2023 22:00,CRO/USD,0.054,0.054,0.054,0.054,527.3096,28.4747184
1692270000,8/17/2023 11:00,CRO/USD,0.0545,0.0545,0.0545,0.0545,199.261883,10.85977262
1692262800,8/17/2023 9:00,CRO/USD,0.0545,0.0545,0.0545,0.0545,753,41.0385
1692230400,8/17/2023 0:00,CRO/USD,0.0545,0.0545,0.0545,0.0545,2649.162212,144.3793406
1692219600,8/16/2023 21:00,CRO/USD,0.0612,0.0613,0.0545,0.0545,1668.100874,90.91149763
1692216000,8/16/2023 20:00,CRO/USD,0.055,0.055,0.055,0.055,750,41.25
1692176400,8/16/2023 9:00,CRO/USD,0.0551,0.0551,0.055,0.055,747,41.085
1692126000,8/15/2023 19:00,CRO/USD,0.063,0.063,0.063,0.063,372.875578,23.49116141
1691992800,8/14/2023 6:00,CRO/USD,0.0663,0.0663,0.0663,0.0663,128.557944,8.523391687
1691938800,8/13/2023 15:00,CRO/USD,0.055,0.055,0.055,0.055,518.098629,28.4954246
1691766000,8/11/2023 15:00,CRO/USD,0.057,0.057,0.057,0.057,288,16.416
1691683200,8/10/2023 16:00,CRO/USD,0.0659,0.0665,0.055,0.055,598.032605,32.89179328
1691636400,8/10/2023 3:00,CRO/USD,0.054,0.054,0.054,0.054,15.104119,0.815622426
1691496000,8/8/2023 12:00,CRO/USD,0.0599,0.0599,0.0599,0.0599,430.3351,25.77707249
1691431200,8/7/2023 18:00,CRO/USD,0.0697,0.07,0.0697,0.07,279.701595,19.57911165
1691409600,8/7/2023 12:00,CRO/USD,0.0664,0.0697,0.0664,0.0697,476.6,33.21902
1691341200,8/6/2023 17:00,CRO/USD,0.0664,0.0665,0.0664,0.0665,1382.321501,91.92437982
1691236800,8/5/2023 12:00,CRO/USD,0.054,0.054,0.054,0.054,411.693539,22.23145111
1691215200,8/5/2023 6:00,CRO/USD,0.0697,0.0697,0.054,0.054,1456.760208,78.66505123
1691161200,8/4/2023 15:00,CRO/USD,0.058,0.0699,0.058,0.0699,4223.700778,295.2366844
1691154000,8/4/2023 13:00,CRO/USD,0.0619,0.0625,0.0605,0.0605,1448.7542,87.6496291
1691146800,8/4/2023 11:00,CRO/USD,0.0599,0.0661,0.0599,0.0661,1136.3,75.10943
1691143200,8/4/2023 10:00,CRO/USD,0.054,0.054,0.0499,0.0499,680.2,33.94198
1691107200,8/4/2023 0:00,CRO/USD,0.0599,0.0599,0.0599,0.0599,391.1971,23.43270629
1691100000,8/3/2023 22:00,CRO/USD,0.0661,0.07,0.0661,0.07,1054.0806,73.785642
1691096400,8/3/2023 21:00,CRO/USD,0.0599,0.0599,0.0599,0.0599,205.985214,12.33851432
1691071200,8/3/2023 14:00,CRO/USD,0.058,0.0599,0.058,0.0599,487.95519,29.22851588
1691064000,8/3/2023 12:00,CRO/USD,0.0499,0.0499,0.0499,0.0499,116.721178,5.824386782
1691017200,8/2/2023 23:00,CRO/USD,0.058,0.058,0.058,0.058,4.326802,0.250954516
1690959600,8/2/2023 7:00,CRO/USD,0.058,0.058,0.058,0.058,27.936577,1.620321466
1690833600,7/31/2023 20:00,CRO/USD,0.058,0.058,0.058,0.058,206.788703,11.99374477
1690826400,7/31/2023 18:00,CRO/USD,0.0491,0.0491,0.0491,0.0491,241.794099,11.87209026
1690801200,7/31/2023 11:00,CRO/USD,0.0599,0.0599,0.0599,0.0599,100,5.99
1690772400,7/31/2023 3:00,CRO/USD,0.054,0.054,0.0487,0.0487,812.344887,39.561196
1690556400,7/28/2023 15:00,CRO/USD,0.0665,0.0665,0.0665,0.0665,177.20461,11.78410657
1690549200,7/28/2023 13:00,CRO/USD,0.0599,0.0609,0.0599,0.0609,644.8144,39.26919696
1690200000,7/24/2023 12:00,CRO/USD,0.054,0.054,0.054,0.054,457.686,24.715044
1689512400,7/16/2023 13:00,CRO/USD,0.0596,0.0599,0.0596,0.0599,550.3687,32.96708513
1689498000,7/16/2023 9:00,CRO/USD,0.0596,0.0596,0.0596,0.0596,706,42.0776
1689454800,7/15/2023 21:00,CRO/USD,0.0506,0.0599,0.048,0.054,3753.5174,202.6899396
1688266800,7/2/2023 3:00,CRO/USD,0.0564,0.0564,0.0564,0.0564,30,1.692
1685919600,6/4/2023 23:00,CRO/USD,0.0606,0.0606,0.0606,0.0606,334.639215,20.27913643
1685880000,6/4/2023 12:00,CRO/USD,0.0606,0.0606,0.0606,0.0606,3979.2052,241.1398351
1684522800,5/19/2023 19:00,CRO/USD,0.0631,0.0631,0.0631,0.0631,90.4531,5.70759061
1684141200,5/15/2023 9:00,CRO/USD,0.0648,0.0648,0.0648,0.0648,207.7,13.45896
1683874800,5/12/2023 7:00,CRO/USD,0.0631,0.0631,0.0631,0.0631,662.9449,41.83182319
1683403200,5/6/2023 20:00,CRO/USD,0.0741,0.0741,0.0741,0.0741,134.817813,9.989999943
1683399600,5/6/2023 19:00,CRO/USD,0.0668,0.0668,0.065,0.065,198.987182,12.93416683
1683388800,5/6/2023 16:00,CRO/USD,0.07,0.07,0.0668,0.0668,829.280925,55.39596579
1683381600,5/6/2023 14:00,CRO/USD,0.07,0.07,0.07,0.07,64,4.48
1683320400,5/5/2023 21:00,CRO/USD,0.071,0.071,0.07,0.07,715.364852,50.07553964
1683316800,5/5/2023 20:00,CRO/USD,0.074,0.074,0.071,0.071,120.01,8.52071
1683309600,5/5/2023 18:00,CRO/USD,0.071,0.071,0.071,0.071,2372.4532,168.4441772
1683302400,5/5/2023 16:00,CRO/USD,0.071,0.071,0.071,0.071,1179.5714,83.7495694
1683291600,5/5/2023 13:00,CRO/USD,0.071,0.071,0.071,0.071,445.1798,31.6077658
1683284400,5/5/2023 11:00,CRO/USD,0.0753,0.0809,0.0753,0.0809,397.420524,32.15132039
1683262800,5/5/2023 5:00,CRO/USD,0.071,0.071,0.071,0.071,627,44.517
1683043200,5/2/2023 16:00,CRO/USD,0.0773,0.0773,0.0773,0.0773,258.085381,19.94999995
1682992800,5/2/2023 2:00,CRO/USD,0.0745,0.0745,0.0745,0.0745,150,11.175
1682935200,5/1/2023 10:00,CRO/USD,0.0759,0.0759,0.0704,0.0704,176,12.3904
1682647200,4/28/2023 2:00,CRO/USD,0.082,0.0823,0.082,0.0823,1234.447144,101.595
1682586000,4/27/2023 9:00,CRO/USD,0.0777,0.0777,0.0777,0.0777,744.93705,57.88160879
1682542800,4/26/2023 21:00,CRO/USD,0.0776,0.0777,0.0776,0.0777,1121.404924,87.13316259
1682427600,4/25/2023 13:00,CRO/USD,0.0702,0.0723,0.0702,0.0723,298.12944,21.55475851
1682100000,4/21/2023 18:00,CRO/USD,0.0725,0.0776,0.0725,0.0776,1362.819747,105.7548124
1682017200,4/20/2023 19:00,CRO/USD,0.069,0.069,0.069,0.069,95.3042,6.5759898
1682013600,4/20/2023 18:00,CRO/USD,0.073,0.0777,0.069,0.069,2185.658372,150.8104277
1681905600,4/19/2023 12:00,CRO/USD,0.0777,0.0777,0.0777,0.0777,128.314028,9.969999976
1681884000,4/19/2023 6:00,CRO/USD,0.0777,0.0777,0.0777,0.0777,373.873873,29.04999993
1681869600,4/19/2023 2:00,CRO/USD,0.0771,0.0771,0.0771,0.0771,300,23.13
1681848000,4/18/2023 20:00,CRO/USD,0.0775,0.0777,0.0775,0.0777,565.14548,43.9118038
1681826400,4/18/2023 14:00,CRO/USD,0.074,0.0777,0.074,0.0777,3781.489537,293.821737
1681819200,4/18/2023 12:00,CRO/USD,0.074,0.074,0.074,0.074,134.729729,9.969999946
1681804800,4/18/2023 8:00,CRO/USD,0.065,0.065,0.065,0.065,259.272127,16.85268826
1681686000,4/16/2023 23:00,CRO/USD,0.0637,0.0637,0.0637,0.0637,117.432273,7.48043579
1681671600,4/16/2023 19:00,CRO/USD,0.0723,0.0723,0.0723,0.0723,3420.2627,247.2849932
1681668000,4/16/2023 18:00,CRO/USD,0.0723,0.0723,0.0723,0.0723,570,41.211
1681646400,4/16/2023 12:00,CRO/USD,0.0718,0.0723,0.0718,0.0723,1488.656813,107.6298876
1681628400,4/16/2023 7:00,CRO/USD,0.0718,0.0718,0.0718,0.0718,574.2339,41.22999402
1681624800,4/16/2023 6:00,CRO/USD,0.07,0.07,0.07,0.07,97.35217,6.8146519
1681466400,4/14/2023 10:00,CRO/USD,0.0699,0.0699,0.0699,0.0699,152.17,10.636683
1681448400,4/14/2023 5:00,CRO/USD,0.0699,0.07,0.0699,0.0699,2962.4377,207.0743952
1681444800,4/14/2023 4:00,CRO/USD,0.07,0.07,0.07,0.07,592,41.44
1681434000,4/14/2023 1:00,CRO/USD,0.07,0.07,0.07,0.07,4078.077273,285.4654091
1681412400,4/13/2023 19:00,CRO/USD,0.0699,0.07,0.0699,0.07,713.311547,49.93180829
1681401600,4/13/2023 16:00,CRO/USD,0.0699,0.0699,0.0699,0.0699,584.160841,40.83284279
1681329600,4/12/2023 20:00,CRO/USD,0.0699,0.0699,0.0699,0.0699,279.130499,19.51122188
1681138800,4/10/2023 15:00,CRO/USD,0.07,0.07,0.07,0.07,240,16.8
1680908400,4/7/2023 23:00,CRO/USD,0.07,0.07,0.07,0.07,356.42857,24.9499999
1680904800,4/7/2023 22:00,CRO/USD,0.0668,0.0668,0.0668,0.0668,522.246995,34.88609927
1680901200,4/7/2023 21:00,CRO/USD,0.067,0.067,0.057,0.057,8237.025666,469.510463
1680667200,4/5/2023 4:00,CRO/USD,0.0744,0.077,0.067,0.067,501.502477,33.60066596
1680555600,4/3/2023 21:00,CRO/USD,0.0685,0.0685,0.0685,0.0685,479.996082,32.87973162
1680552000,4/3/2023 20:00,CRO/USD,0.0685,0.0685,0.0685,0.0685,564.003918,38.63426838
1680541200,4/3/2023 17:00,CRO/USD,0.0685,0.0685,0.0685,0.0685,2419.2,165.7152
1680534000,4/3/2023 15:00,CRO/USD,0.0685,0.0685,0.0685,0.0685,608,41.648
1680516000,4/3/2023 10:00,CRO/USD,0.0733,0.0733,0.0733,0.0733,327.709498,24.0211062
1680483600,4/3/2023 1:00,CRO/USD,0.0718,0.0774,0.0718,0.0774,3652.205477,282.6807039
1680472800,4/2/2023 22:00,CRO/USD,0.0683,0.0683,0.0683,0.0683,1215.6,83.02548
1680462000,4/2/2023 19:00,CRO/USD,0.0682,0.0682,0.0682,0.0682,2431.9402,165.8583216
1680458400,4/2/2023 18:00,CRO/USD,0.0775,0.0775,0.0775,0.0775,265.290322,20.55999996
1680447600,4/2/2023 15:00,CRO/USD,0.0748,0.0775,0.0748,0.0775,701.142948,54.33857847
1680382800,4/1/2023 21:00,CRO/USD,0.0775,0.0776,0.0682,0.0682,591.750177,40.35736207
1680350400,4/1/2023 12:00,CRO/USD,0.0682,0.0682,0.0682,0.0682,144,9.8208
1680343200,4/1/2023 10:00,CRO/USD,0.0776,0.0776,0.0776,0.0776,460.953608,35.76999998
1680314400,4/1/2023 2:00,CRO/USD,0.0776,0.0776,0.0776,0.0776,614.561855,47.68999995
1680242400,3/31/2023 6:00,CRO/USD,0.0776,0.0777,0.0776,0.0777,601.893178,46.76709993
1680130800,3/29/2023 23:00,CRO/USD,0.0771,0.0777,0.0771,0.0777,1209.174907,93.95289027
1680105600,3/29/2023 16:00,CRO/USD,0.0697,0.0697,0.0697,0.0697,1293.529411,90.15899995
1680040800,3/28/2023 22:00,CRO/USD,0.0699,0.0699,0.068,0.068,296.85,20.1858
1679947200,3/27/2023 20:00,CRO/USD,0.069,0.069,0.068,0.068,1443.529411,98.15999995
1679929200,3/27/2023 15:00,CRO/USD,0.068,0.068,0.068,0.068,6000,408
1679925600,3/27/2023 14:00,CRO/USD,0.0683,0.0683,0.0682,0.0682,3604.9,245.85418
1679918400,3/27/2023 12:00,CRO/USD,0.0776,0.0776,0.0776,0.0776,192.783505,14.95999999
1679911200,3/27/2023 10:00,CRO/USD,0.0708,0.0776,0.0708,0.0776,1978.845384,153.5584018
1679871600,3/26/2023 23:00,CRO/USD,0.0758,0.0776,0.0708,0.0708,1977.318687,139.994163
1679832000,3/26/2023 12:00,CRO/USD,0.0757,0.0777,0.0757,0.0777,452.594548,35.16659638
1679774400,3/25/2023 20:00,CRO/USD,0.07,0.07,0.07,0.07,1075,75.25
1679652000,3/24/2023 10:00,CRO/USD,0.0729,0.0729,0.0729,0.0729,1000,72.9
1679626800,3/24/2023 3:00,CRO/USD,0.0758,0.0776,0.0729,0.0729,317.036082,23.11193038
1679619600,3/24/2023 1:00,CRO/USD,0.0729,0.0729,0.0729,0.0729,60,4.374
1679493600,3/22/2023 14:00,CRO/USD,0.07,0.07,0.07,0.07,904.528,63.31696
1679436000,3/21/2023 22:00,CRO/USD,0.0729,0.0729,0.0729,0.0729,60,4.374
1679385600,3/21/2023 8:00,CRO/USD,0.0711,0.0711,0.071,0.071,6059.8,430.2458
1679382000,3/21/2023 7:00,CRO/USD,0.0711,0.0711,0.0711,0.0711,1190.2,84.62322
1679374800,3/21/2023 5:00,CRO/USD,0.0711,0.0711,0.0711,0.0711,175.549279,12.48155374
1679360400,3/21/2023 1:00,CRO/USD,0.0711,0.0711,0.0711,0.0711,298,21.1878
1679356800,3/21/2023 0:00,CRO/USD,0.0716,0.0716,0.0715,0.0715,742,53.053
1679353200,3/20/2023 23:00,CRO/USD,0.0758,0.0846,0.0758,0.0846,600.02364,50.76199994
1679346000,3/20/2023 21:00,CRO/USD,0.0758,0.0758,0.0758,0.0758,131.741424,9.985999939
1679328000,3/20/2023 16:00,CRO/USD,0.0757,0.0845,0.0757,0.0845,8237.025668,696.0286689
1679277600,3/20/2023 2:00,CRO/USD,0.0709,0.071,0.0709,0.071,176.825648,12.55462101
1679274000,3/20/2023 1:00,CRO/USD,0.0704,0.0704,0.0633,0.0633,2071,131.0943
1679259600,3/19/2023 21:00,CRO/USD,0.084,0.084,0.084,0.084,296.785714,24.92999998
1679223600,3/19/2023 11:00,CRO/USD,0.0729,0.0729,0.0729,0.0729,120,8.748
1679216400,3/19/2023 9:00,CRO/USD,0.0729,0.0729,0.0729,0.0729,60,4.374
1679209200,3/19/2023 7:00,CRO/USD,0.0754,0.0845,0.0754,0.0845,3887.295849,328.4764992
1679176800,3/18/2023 22:00,CRO/USD,0.0729,0.0729,0.0729,0.0729,60,4.374
1679144400,3/18/2023 13:00,CRO/USD,0.075,0.075,0.075,0.075,3000,225
1679097600,3/18/2023 0:00,CRO/USD,0.0756,0.0756,0.0756,0.0756,131.878306,9.969999934
1679011200,3/17/2023 0:00,CRO/USD,0.0729,0.0729,0.0729,0.0729,60,4.374
1679007600,3/16/2023 23:00,CRO/USD,0.0693,0.0777,0.0693,0.0777,986.27795,76.63379672
1679000400,3/16/2023 21:00,CRO/USD,0.065,0.065,0.0569,0.0569,43743.20458,2488.98834
1678989600,3/16/2023 18:00,CRO/USD,0.0729,0.0729,0.0729,0.0729,60,4.374
1678863600,3/15/2023 7:00,CRO/USD,0.0777,0.0777,0.0777,0.0777,601.287001,46.71999998
1678852800,3/15/2023 4:00,CRO/USD,0.0722,0.0722,0.0645,0.0645,1467.205882,94.63477939
1678831200,3/14/2023 22:00,CRO/USD,0.0725,0.0725,0.0722,0.0722,280.375825,20.24313457
1678824000,3/14/2023 20:00,CRO/USD,0.0788,0.0855,0.0788,0.0855,230.175438,19.67999995
1678795200,3/14/2023 12:00,CRO/USD,0.0737,0.0857,0.0737,0.0788,9591.55302,755.814378
1678748400,3/13/2023 23:00,CRO/USD,0.0715,0.0715,0.0715,0.0715,88.090785,6.298491127
1678744800,3/13/2023 22:00,CRO/USD,0.064,0.064,0.0631,0.0631,1395.423225,88.0512055
1678669200,3/13/2023 1:00,CRO/USD,0.0738,0.0738,0.0738,0.0738,60,4.428
1678654800,3/12/2023 21:00,CRO/USD,0.0676,0.0676,0.0676,0.0676,235,15.886
1678644000,3/12/2023 18:00,CRO/USD,0.0632,0.0632,0.0632,0.0632,591.463654,37.38050293
1678640400,3/12/2023 17:00,CRO/USD,0.073,0.0777,0.073,0.0777,1305.69787,101.4527245
1678550400,3/11/2023 16:00,CRO/USD,0.07,0.073,0.07,0.073,132.018732,9.637367436
1678539600,3/11/2023 13:00,CRO/USD,0.07,0.07,0.063,0.063,1069.857142,67.40099995
1678528800,3/11/2023 10:00,CRO/USD,0.0774,0.0777,0.06,0.06,4747.925073,284.8755044
1678514400,3/11/2023 6:00,CRO/USD,0.07,0.0775,0.07,0.0775,1187.517224,92.03258486
1678478400,3/10/2023 20:00,CRO/USD,0.07,0.07,0.07,0.07,60,4.2
1678456800,3/10/2023 14:00,CRO/USD,0.07,0.0774,0.0631,0.0631,1325.783002,83.65690743
1678453200,3/10/2023 13:00,CRO/USD,0.07,0.07,0.07,0.07,120,8.4
1678442400,3/10/2023 10:00,CRO/USD,0.0621,0.0621,0.0621,0.0621,557.78,34.638138
1678428000,3/10/2023 6:00,CRO/USD,0.0631,0.07,0.0621,0.0621,1002.330638,62.24473262
1678424400,3/10/2023 5:00,CRO/USD,0.07,0.0775,0.07,0.0775,2546.999467,197.3924587
1678420800,3/10/2023 4:00,CRO/USD,0.062,0.062,0.062,0.062,6.540835,0.40553177
1678410000,3/10/2023 1:00,CRO/USD,0.0631,0.0631,0.0631,0.0631,797.888732,50.34677899
1678399200,3/9/2023 22:00,CRO/USD,0.0769,0.0777,0.0769,0.0777,506.523282,39.35685901
1678395600,3/9/2023 21:00,CRO/USD,0.0651,0.0651,0.0631,0.0631,1260.6713,79.54835903
1678392000,3/9/2023 20:00,CRO/USD,0.0652,0.0652,0.0651,0.0651,1147.195163,74.68240511
1678384800,3/9/2023 18:00,CRO/USD,0.0729,0.0729,0.0729,0.0729,60,4.374
1678374000,3/9/2023 15:00,CRO/USD,0.0758,0.0758,0.0758,0.0758,60,4.548
1678363200,3/9/2023 12:00,CRO/USD,0.0777,0.0834,0.0652,0.0652,2179.940757,142.1321374
1678330800,3/9/2023 3:00,CRO/USD,0.0777,0.0777,0.07,0.07,1360.8854,95.261978
1678327200,3/9/2023 2:00,CRO/USD,0.068,0.068,0.068,0.068,139.997,9.519796
1678309200,3/8/2023 21:00,CRO/USD,0.07,0.07,0.07,0.07,677.3632,47.415424
1678305600,3/8/2023 20:00,CRO/USD,0.0777,0.0836,0.0777,0.0836,1165.901623,97.46937568
1678284000,3/8/2023 14:00,CRO/USD,0.07,0.07,0.07,0.07,645.4006,45.178042
1678280400,3/8/2023 13:00,CRO/USD,0.0701,0.0701,0.0701,0.0701,1455,101.9955
1678251600,3/8/2023 5:00,CRO/USD,0.0712,0.0712,0.071,0.071,993.254222,70.52104976
1678208400,3/7/2023 17:00,CRO/USD,0.074,0.074,0.074,0.074,925,68.45
1678204800,3/7/2023 16:00,CRO/USD,0.0788,0.0859,0.074,0.074,5651.220273,418.1903002
1678183200,3/7/2023 10:00,CRO/USD,0.0735,0.0735,0.0735,0.0735,1414.072501,103.9343288
1678179600,3/7/2023 9:00,CRO/USD,0.0752,0.0752,0.0735,0.0735,508.560478,37.37919513
1678161600,3/7/2023 4:00,CRO/USD,0.0788,0.0788,0.0788,0.0788,60,4.728
1678158000,3/7/2023 3:00,CRO/USD,0.0758,0.0758,0.0758,0.0758,60,4.548
1678154400,3/7/2023 2:00,CRO/USD,0.0788,0.0822,0.0788,0.0822,400.900243,32.95399997
1678118400,3/6/2023 16:00,CRO/USD,0.0758,0.0758,0.0758,0.0758,60,4.548
1678107600,3/6/2023 13:00,CRO/USD,0.0788,0.0788,0.0788,0.0788,60,4.728
1678050000,3/5/2023 21:00,CRO/USD,0.0758,0.0758,0.0758,0.0758,390.5,29.5999
1678046400,3/5/2023 20:00,CRO/USD,0.0758,0.0859,0.0758,0.0859,1453.312973,124.8395844
1678017600,3/5/2023 12:00,CRO/USD,0.0735,0.0735,0.0735,0.0735,113.75,8.360625
1678014000,3/5/2023 11:00,CRO/USD,0.0758,0.0758,0.0751,0.0751,425,31.9175
1677978000,3/5/2023 1:00,CRO/USD,0.082,0.086,0.082,0.086,423.139534,36.38999992
1677960000,3/4/2023 20:00,CRO/USD,0.075,0.075,0.075,0.075,1420,106.5
1677934800,3/4/2023 13:00,CRO/USD,0.0788,0.0788,0.075,0.075,743.830506,55.78728795
1677927600,3/4/2023 11:00,CRO/USD,0.075,0.075,0.075,0.075,1990.169494,149.2627121
1677924000,3/4/2023 10:00,CRO/USD,0.0818,0.086,0.075,0.075,8651,648.825
1677906000,3/4/2023 5:00,CRO/USD,0.0758,0.0788,0.0758,0.0788,120,9.456
1677862800,3/3/2023 17:00,CRO/USD,0.0754,0.0754,0.0754,0.0754,244.429709,18.43000006
1677830400,3/3/2023 8:00,CRO/USD,0.082,0.0824,0.082,0.0824,283.786407,23.38399994
1677823200,3/3/2023 6:00,CRO/USD,0.075,0.0788,0.075,0.0788,412.55859,32.50961689
1677816000,3/3/2023 4:00,CRO/USD,0.075,0.075,0.075,0.075,346,25.95
1677812400,3/3/2023 3:00,CRO/USD,0.0849,0.0849,0.0849,0.0849,477.62073,40.54999998
1677808800,3/3/2023 2:00,CRO/USD,0.0788,0.0849,0.0788,0.0849,820.118241,69.62803866
1677805200,3/3/2023 1:00,CRO/USD,0.0758,0.0758,0.075,0.075,2599.783264,194.9837448
1677762000,3/2/2023 13:00,CRO/USD,0.0788,0.0848,0.0788,0.0848,265.613207,22.52399995
1677700800,3/1/2023 20:00,CRO/USD,0.0758,0.0763,0.075,0.0763,420,32.046
1677686400,3/1/2023 16:00,CRO/USD,0.0763,0.0763,0.0763,0.0763,60,4.578
1677646800,3/1/2023 5:00,CRO/USD,0.0788,0.0788,0.075,0.075,254.201183,19.06508873
1677639600,3/1/2023 3:00,CRO/USD,0.0848,0.0849,0.0848,0.0849,635.420494,53.94719994
1677618000,2/28/2023 21:00,CRO/USD,0.0788,0.0788,0.075,0.075,318.658146,23.89936095
1677502800,2/27/2023 13:00,CRO/USD,0.0845,0.0845,0.0845,0.0845,300,25.35
1677488400,2/27/2023 9:00,CRO/USD,0.0789,0.0789,0.0788,0.0788,136.49635,10.75591238
1677448800,2/26/2023 22:00,CRO/USD,0.082,0.0845,0.082,0.0845,180.591715,15.25999992
1677258000,2/24/2023 17:00,CRO/USD,0.0855,0.0863,0.082,0.082,664.552458,54.49330156
1677254400,2/24/2023 16:00,CRO/USD,0.082,0.082,0.082,0.082,120,9.84
1677146400,2/23/2023 10:00,CRO/USD,0.0846,0.0855,0.0846,0.0855,116.8749,9.99280395
1677092400,2/22/2023 19:00,CRO/USD,0.0818,0.0846,0.0818,0.0846,389.7073,32.96923758
1677088800,2/22/2023 18:00,CRO/USD,0.0815,0.0815,0.0669,0.0777,10410.40679,808.8886077
1677078000,2/22/2023 15:00,CRO/USD,0.0815,0.0815,0.0815,0.0815,190.748513,15.54600381
1677074400,2/22/2023 14:00,CRO/USD,0.0853,0.0853,0.0853,0.0853,120,10.236
1677070800,2/22/2023 13:00,CRO/USD,0.0887,0.09,0.0887,0.09,209.444444,18.84999996
1677052800,2/22/2023 8:00,CRO/USD,0.0853,0.0853,0.0853,0.0853,120,10.236
1676962800,2/21/2023 7:00,CRO/USD,0.09,0.09,0.0887,0.0887,420,37.254
1676952000,2/21/2023 4:00,CRO/USD,0.082,0.0853,0.082,0.0853,160,13.648
1676948400,2/21/2023 3:00,CRO/USD,0.0863,0.0863,0.0863,0.0863,406.875705,35.11337334
1676937600,2/21/2023 0:00,CRO/USD,0.0853,0.0853,0.0853,0.0853,120,10.236
1676919600,2/20/2023 19:00,CRO/USD,0.0819,0.082,0.0819,0.082,429.136225,35.18917045
1676912400,2/20/2023 17:00,CRO/USD,0.0819,0.0819,0.0819,0.0819,1248.754448,102.2729893
1676905200,2/20/2023 15:00,CRO/USD,0.0819,0.0819,0.0819,0.0819,2934.9206,240.3699971
